State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
New York,Restaurant Associates (@Ogilvy & Mather),New York,23,06/29/2017,09/30/2017,Plant Closing,,,New York City,New York,Food Services,Non-renewal of contract
New York,Lighthouse Guild (LGI),Melville,46,06/29/2017,09/30/2017,Plant Closing,,,Long Island,Suffolk,Provides full spectrum of integrated vision + healthcare services,Economic
New York,"Allied Health Services, Inc.",Bronx,351,06/28/2017,09/26/2017,Plant Closing,,,New York City,Bronx,Home Health Care Services,Transfer to new owner
New York,Kmart Corporation (Store #07695),Olean,63,06/28/2017,09/20/2017,Plant Closing,,,Western Region,Cattaraugus,Department Store,Economic
New York,The Courtyard by Marriott LaGuardia Hotel,East Elmhurst,140,06/28/2017,03/25/2018,Plant Closing,,,New York City,Queens,Hotel,Economic
New York,"Elmwood Country Club, Inc.",White Plains,76,06/27/2017,09/30/2017,Plant Closing,,,Mid-Hudson Region,Westchester,Country Club,Property being sold
New York,Father Flanagan's Boys Home (aka Boys Town) Dean St,Brooklyn,40,06/26/2017,09/24/2017,Plant Closing,,,New York City,Kings,"Provide research- proven services to children, families
 and communities",Economic
New York,Father Flanagan's Boys Home (aka Boys Town) Bergen st,Brooklyn,18,06/26/2017,09/24/2017,Plant Closing,,,New York City,Kings,"Provide research- proven services to children, families and communities",Economic
New York,Father Flanagan's Boys Home (aka Boys Town) Queens,Queens,19,06/26/2017,09/24/2017,Plant Closing,,,New York City,Queens,"Provide research- proven services to children, families and communities",Economic
New York,Father Flanagan's Boys Home (aka Boys Town) Park Ave,New York,0,06/26/2017,09/24/2017,Plant Closing,,,New York City,New York,"Provide research- proven services to children, families and communities",Economic
New York,Father Flanagan's Boys Home (aka Boys Town) Fulton St,Brooklyn,10,06/26/2017,09/24/2017,Plant Closing,,,New York City,Kings,"Provide research- proven services to children, families and communities",Economic
New York,Father Flanagan's Boys Home (aka Boys Town) 100th St,New York,5,06/26/2017,09/24/2017,Plant Closing,,,New York City,New York,"Provide research- proven services to children, families and communities",Economic
New York,"Exel Inc., DBA DHLSupply Chain",Tonawanda,42,06/23/2017,09/30/2017,Plant Closing,,,Western Region,Erie,Package delivery service,Economic
New York,Sears Auto Store (#06754),E Northport,6,06/22/2017,09/17/2017,Plant Closing,,,Long Island,Suffolk,Auto store,Economic
New York,Sears Auto Center (# 06883),Albany,1,06/22/2017,09/17/2017,Plant Closing,,,Capital Region,Albany,Automotive Stores,Economic
New York,Sears Full Line Store (# 01103),Albany,120,06/22/2017,09/17/2017,Plant Closing,,,Capital Region,Albany,Retail and Automotive Stores,Economic
New York,Sears Full Line Store (#01794),E Northport,85,06/22/2017,09/17/2017,Plant Closing,,,Long Island,Suffolk,Retail Store,Economic
New York,Sears Full Line Store (#01784),Johnson City,50,06/22/2017,09/17/2017,Plant Closing,,,Southern Region,Broome,Retail Store,Economic
New York,Sears Auto Store (#06507),Johnson City,6,06/22/2017,09/17/2017,Plant Closing,,,Southern Region,Broome,Retail Store,Economic
New York,"L&R Distributors, Inc - Deer ParkWarehouse",Deer Park,48,06/20/2017,10/30/2017,Plant Unit Closing,,,Long Island,Nassau,Distribution of Non- food products,Relocation of Warehouses
New York,"L&R Distributors, Inc - Brooklyn Warehouse",Brooklyn,79,06/20/2017,09/15/2017,Plant Unit Closing,,,New York City,Kings,Distribution of Non- food products,Relocation of Warehouse
New York,PHH Mortgage Corporation,Williamsville,1,06/19/2017,09/29/2017,Plant Closing,,,Western Region,Erie,Real Estate Credit,Reduction in loan originations
New York,"GT Forge, Inc. d/b/a Gett (Queens)",Long Island City,26,06/15/2017,09/13/2017,Plant Closing,,,New York City,Queens,a global ridesharing app,Economic
New York,"GT Forge, Inc. d/b/a Gett (35th St)",New York,36,06/15/2017,09/13/2017,Plant Closing,,,New York City,New York,Gett is a global ridesharing app,Economic
New York,"Catholic Charities Neighborhood Services, Inc. (Super Storm Sandy Employment Program)",Far Rockaway,2,06/15/2017,09/13/2017,Plant Unit Closing,,,New York City,Queens,(Super Storm Sandy Employment Program,Loss of funding
New York,"W. P. Carey Inc. (Carey Financial, LLC & retail fundraising business)",New York,60,06/15/2017,06/30/2017,Plant Unit Closing,,,New York City,New York,Build-to-suit financing solutions for companies worldwide.,Economic
New York,Visiting Nurse Service of New York Hospice and Palliative Care (Haven Hospice Specialty Care Unit),New York,18,06/14/2017,09/12/2017,Plant Unit Closing,,,New York City,New York,Hospice Specialty Care Unit,Economic
New York,"GTA Americas, LLC (Operations and Finance depts)",New York,1,06/13/2017,09/15/2017,Plant Unit Closing,,,New York City,New York,Operations and Finance Departments,Outsourcing of its Operations and Finance depts
New York,"Mid-State Raceway, Inc. dba Vernon Downs Casino Hotel",Vernon,345,06/12/2017,09/10/2017,Plant Closing,,,Mohawk Valley Region,Oneida,Casino and Hotel,Economic
New York,"Merchant Cash and Capital, LLC (and its BIZFI subsidiary)",New York,43,06/12/2017,08/13/2017,Plant Layoff,,,New York City,New York,automated online marketplace designed to give multiple financing options to applicants.,Economic
New York,Kmart Store #07432 (Kmart Corporation),Watertown,56,06/06/2017,09/04/2017,Plant Closing,,,North Country Region,Jefferson,Department Store,Economic
New York,Kmart Store #03943 (Kmart Corporation),Malone,70,06/06/2017,09/04/2017,Plant Closing,,,North Country Region,Franklin,Department Store,Economic
New York,"RGH Enterprises, Inc. a wholly owned subsidiary of Cardinal Health, Inc.",Clifton Park,37,06/06/2017,09/04/2017,Plant Closing,,,Capital Region,Saratoga,Provide healthcare services and products,Economic
New York,"Community Care Organization, Inc.",Brooklyn,262,06/02/2017,08/31/2017,Plant Closing,,,New York City,Kings,Home care agency providing transitional services to elderly/disabled people,Economic
New York,IEH Auto Parts LLC d/b/a Auto Plus,Amherst,38,06/01/2017,09/01/2017,Plant Closing,,,Western Region,Erie,Auto part store,Economic
New York,Gander Mountain Company (Kingston),Kingston,40,06/01/2017,08/17/2017,Plant Closing,,,Mid-Hudson Region,Ulster,Retail network of outdoor specialty stores,Economic
New York,Gander Mountain Company (Wallkill),Wallkill,44,06/01/2017,08/17/2017,Plant Closing,,,Mid-Hudson Region,Ulster,Retail network of outdoor specialty stores,Economic
New York,Gander Mountain Company (Erie),Tonawanda,31,06/01/2017,08/17/2017,Plant Closing,,,Western Region,Erie,Retail network of outdoor specialty stores,Economic
New York,Gander Mountain Company (Johnson City),Johnson City,38,06/01/2017,08/17/2017,Plant Closing,,,Southern Region,Broome,Retail network of outdoor specialty stores,Economic
New York,Gander Mountain Company (Rochester),Rochester,36,06/01/2017,08/17/2017,Plant Closing,,,Finger Lakes Region,Monroe,Retail network of outdoor specialty stores,Economic
New York,Gander Mountain Company (Cicero),Cicero,36,06/01/2017,08/17/2017,Plant Closing,,,Central Region,Onondaga,Retail network of outdoor specialty stores,Economic
New York,Gander Mountain Company (Watertown),Watertown,39,06/01/2017,08/17/2017,Plant Closing,,,North Country Region,Jefferson,Retail network of outdoor specialty stores,Economic
New York,Command Security Corporation (for Niagara Frontier Transportation Authority) - Cheektowaga,Cheektowaga,34,06/01/2017,06/30/2017,Plant Closing,,,Western Region,Erie,Security Services,Contract loss
New York,Command Security Corporation (for Niagara Frontier Transportation Authority) - Wheatfield,Wheatfield,1,06/01/2017,06/30/2017,Plant Closing,,,Western Region,Niagara,Security Services,Contract loss
New York,Eastman Kodak Company (Eastman Business Park),Rochester,1,05/31/2017,08/28/2017,Plant Layoff,,,Finger Lakes Region,Monroe,Photographic equipment and Supplies,Economic
New York,Michael Cetta Inc. d/b/a Sparks Steak House,New York,0,05/26/2017,08/31/2017,Plant Closing,,,New York City,New York,Restaurant,Lease expiration
New York,Nationstar Mortgage LLC,Elma,179,05/23/2017,08/21/2017,Plant Closing,,,Western Region,Erie,Mortgage services,Site Closure
New York,Chelsea Hospitality Partners LLC d/b/a Avenue,New York,42,05/23/2017,07/21/2017,Plant Closing,,,New York City,New York,Lounge,Closing due to renovations
New York,"Public Service Insurance Company, in Rehabilitation",New York,10,05/22/2017,03/02/2018,Plant Closing,,,New York City,New York,"Provides auto, home, life and health insurance",Economic
New York,"ViaTech Publishing Solutions, Inc.",Bay Shore,51,05/22/2017,08/10/2017,Plant Closing,,,Long Island,Suffolk,Global publishing Services,Consolidation and outsourcing of their products
New York,PHH Mortgage Corporation,Williamsville,1,05/19/2017,08/25/2017,Plant Closing,,,Western Region,Erie,Real Estate Credit,Reduction in loan originations
New York,"Aircraft Service International, Inc. d/b/a ASIG",Jamaica,378,05/15/2017,07/31/2017,Plant Closing,,,New York City,Queens,Aviation ground service provider,Loss of Contract
New York,Prague LLC d/b/a Schiller's Liquor Bar,New York,48,05/15/2017,08/14/2017,Plant Closing,,,New York City,New York,Restaurant and Bar,Expiration of their lease.
New York,Walmart Store #2415,Niskayuna,102,05/15/2017,08/18/2017,Plant Closing,,,Capital Region,Schenectady,Retail Store,Economic
New York,"Merchant Cash and Capital, LLC (and its BIZFI subsidiary)",New York,74,05/15/2017,09/14/2017,Plant Layoff,,,New York City,New York,automated online marketplace designed to give multiple financing options to applicants.,Economic
New York,Mill Neck Manor Early Childhood Center,Mill Neck,34,05/11/2017,08/12/2017,Plant Unit Closing,,,Long Island,Nassau,School for the deaf,Economic
New York,B&H Foto and Electronics Corp.(warehouse),Brooklyn,57,05/09/2017,08/07/2017,Plant Closing,,,New York City,Kings,Photo and electronics,Economic
New York,"Sodexo, Inc. (Dutchess Community College)",Poughkeepsie,34,05/09/2017,06/30/2017,Plant Closing,,,Mid-Hudson Region,Dutchess,Food Services Operations,contract loss
New York,Davis Vision - Manufacturing Plant,Plainview,151,05/08/2017,05/08/2017,Plant Closing,,,Long Island,Nassau,Eyecare,Economic
New York,DAL Global Services (DGS),New Windsor,28,05/05/2017,08/10/2017,Plant Closing,,,Mid-Hudson Region,Orange,Aviation services provider,loss of contract
New York,"Rides Unlimited of New York, Inc. dba Rides Unlimited of Nassau/Suffolk (Hoffman Lane)",Islandia,178,05/05/2017,08/04/2017,Plant Closing,,,Long Island,Suffolk,Not for profit for- hire passenger transportation company,Asset Sale
New York,"Rides Unlimited of New York, Inc. dba Rides Unlimited of Nassau/Suffolk",Laurelton,35,05/05/2017,08/04/2017,Plant Closing,,,New York City,Queens,Not for profit for- hire passenger transportation company,Asset Sale
New York,"Sykes Enterprises, Incorporated (Amherst)",Amherst,71,05/05/2017,09/15/2017,Plant Layoff,,,Western Region,Erie,"Customer contact management solutions and
 services",Economic
New York,Webster Hall Entertainment Corp.,New York,267,05/04/2017,08/09/2017,Plant Closing,,,New York City,New York,Nightclub and concert venue,Sale of business
New York,Kmart Store #03837 (Kmart Corporation),Webster,62,05/04/2017,08/02/2017,Plant Closing,,,Finger Lakes Region,Monroe,Department Store,Economic
New York,IPRO Regional Office,Albany,2,05/01/2017,08/30/2017,Plant Layoff,,,Capital Region,Albany,Health Care Service Contracts,Contract loss
New York,IPRO Client Site (Western),Albany,2,05/01/2017,08/30/2017,Plant Layoff,,,Capital Region,Albany,Health Care Service Contracts,Contract loss
New York,IPRO Client Site (Corning),Albany,39,05/01/2017,08/30/2017,Plant Layoff,,,Capital Region,Albany,Health Care Service Contracts,Contract loss
New York,IPRO Client Site (Holland),Albany,5,05/01/2017,08/30/2017,Plant Layoff,,,Capital Region,Albany,Health Care Service Contracts,Contract loss
New York,IPRO Client Site (Central),Albany,1,05/01/2017,08/30/2017,Plant Layoff,,,Capital Region,Albany,Health Care Service Contracts,Contract loss
New York,IPRO Client Site (Washington),Albany,104,05/01/2017,08/30/2017,Plant Layoff,,,Capital Region,Albany,Health Care Service Contracts,Contract loss
New York,IPRO Client Site (Broadway),Menands,1,05/01/2017,08/30/2017,Plant Layoff,,,Capital Region,Albany,Health Care Service Contracts,Contract loss
New York,IPRO Client Site (Church),New York,2,05/01/2017,08/30/2017,Plant Layoff,,,New York City,New York,Health Care Service Contracts,Contract loss
New York,IPRO Headquarters,Lake Success,6,05/01/2017,08/30/2017,Plant Layoff,,,Long Island,Nassau,Health Care Service Contracts,Contract loss
New York,Kellogg Snacks (Distribution Center),N. Syracuse,255,04/28/2017,07/29/2017,Plant Closing,,,Central Region,Onondaga,Distribution center,Economic
New York,Kellogg Snacks - Truck Station Away (TSA) Schenectady,Schenectady,5,04/28/2017,07/29/2017,Plant Closing,,,Capital Region,Schenectady,Truck Station,Economic
New York,Kellogg Snacks -Truck Station Away (TSA) Batavia,Batavia,11,04/28/2017,07/29/2017,Plant Closing,,,Finger Lakes Region,Genesee,Truck Station,Economic
New York,Kellogg Snacks -Truck Station Away (TSA) Johnson City,Johnson City,6,04/28/2017,07/29/2017,Plant Closing,,,Southern Region,Broome,Truck Station,Economic
New York,"GTA Americas, LLC (Operations and Finance depts)",New York,2,04/27/2017,07/28/2017,Plant Unit Closing,,,New York City,New York,Provide ground travel products and services to the travel industry,Outsourcing of its Operations and Finance depts
New York,Cabana Midtown LLC,New York,43,04/25/2017,07/31/2017,Plant Closing,,,New York City,New York,Restaurant,Lost lease for the restaurant
New York,Gander Mountain Company,New Hartford,32,04/25/2017,07/30/2017,Plant Closing,,,Mohawk Valley Region,Oneida,Retail network of outdoor specialty stores,Economic
New York,Medicaid NCC Customer Service (Anthem),New York,86,04/25/2017,07/29/2017,Plant Unit Closing,,,New York City,New York,Customer Service,Economic
New York,Morgans Hotel,New York,57,04/24/2017,07/14/2017,Plant Closing,,,New York City,New York,Hotel Management,Transfer of ownership to Interstate
New York,PHH Mortgage Corporation,Williamsville,7,04/21/2017,07/28/2017,Plant Closing,,,Western Region,Erie,Real Estate Credit,Reduction in loan originations
New York,Big Kmart Store #03201 (Kmart Corporation - Sears Holdings),Staten Island,164,04/21/2017,07/20/2017,Plant Closing,,,New York City,Richmond,Department Store,Economic
New York,Hurley Ridge Market,West Hurley,60,04/21/2017,07/20/2017,Plant Closing,,,Mid-Hudson Region,Ulster,Supermarket,Acquired by HR Market LLC.
New York,"Montauk Student Transport, LLC",Bronx,116,04/21/2017,09/01/2017,Plant Layoff,,,New York City,Bronx,Transportation,Loss of contract
New York,"Auburn Armature, Inc.(Auburn)",Auburn,64,04/21/2017,07/20/2017,Possible Plant Closing,,,Central Region,Cayuga,"Distributor of electrical equipment
 Equipment",Sale of business
New York,"Auburn Armature, Inc.(Albany)",Albany,6,04/21/2017,07/20/2017,Possible Plant Closing,,,Capital Region,Albany,Distributor of electrical equipment Equipment,Sale of business
